booking_id,booking_date,check_in_date,check_out_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
BK_11138,2025-10-17,2025-10-25,2025-10-31,CH_03,RT_02,818.1,163.62,654.48,Confirmed
BK_11139,2025-08-03,2025-10-25,2025-10-31,CH_07,RT_04,504.0,0.0,504.0,Confirmed
BK_11140,2025-09-29,2025-10-25,2025-10-27,CH_06,RT_04,206.38,0.0,206.38,Confirmed
BK_11141,2025-09-27,2025-10-26,2025-10-29,CH_03,RT_01,0.0,0.0,0.0,Cancelled
BK_11142,2025-09-05,2025-10-26,2025-11-01,CH_02,RT_01,827.64,148.98,678.66,Confirmed
BK_11143,2025-10-25,2025-10-26,2025-10-27,CH_03,RT_02,0.0,0.0,0.0,Cancelled
BK_11144,2025-10-17,2025-10-26,2025-10-28,CH_05,RT_01,0.0,0.0,0.0,Cancelled
BK_11145,2025-09-11,2025-10-26,2025-10-28,CH_03,RT_01,273.6,54.72,218.88,Confirmed
BK_11146,2025-09-20,2025-10-26,2025-10-27,CH_07,RT_04,97.56,0.0,97.56,Confirmed
BK_11147,2025-08-16,2025-10-26,2025-10-27,CH_02,RT_05,144.5,26.01,118.49,Confirmed
BK_11148,2025-08-28,2025-10-26,2025-10-29,CH_04,RT_02,349.26,59.37,289.89,Confirmed
BK_11149,2025-08-26,2025-10-26,2025-10-28,CH_04,RT_01,243.96,41.47,202.49,Confirmed
BK_11150,2025-08-21,2025-10-26,2025-10-28,CH_05,RT_01,242.14,0.0,242.14,Confirmed
BK_11151,2025-09-18,2025-10-26,2025-10-27,CH_05,RT_01,103.49,0.0,103.49,Confirmed
BK_11152,2025-09-09,2025-10-26,2025-10-29,CH_02,RT_02,379.56,68.32,311.24,Confirmed
BK_11153,2025-07-31,2025-10-26,2025-10-28,CH_02,RT_01,208.88,37.6,171.28,Confirmed
BK_11154,2025-07-30,2025-10-26,2025-10-27,CH_02,RT_01,93.28,16.79,76.49,Confirmed
BK_11155,2025-08-08,2025-10-26,2025-10-28,CH_03,RT_01,272.68,54.54,218.14,Confirmed
BK_11156,2025-08-10,2025-10-26,2025-11-02,CH_07,RT_04,570.99,0.0,570.99,Confirmed
BK_11157,2025-09-09,2025-10-26,2025-10-27,CH_01,RT_06,134.72,0.0,134.72,Confirmed
BK_11158,2025-08-02,2025-10-26,2025-10-31,CH_04,RT_05,748.75,127.29,621.46,Confirmed
BK_11159,2025-09-26,2025-10-26,2025-10-27,CH_02,RT_03,135.41,24.37,111.04,Confirmed
BK_11160,2025-09-20,2025-10-26,2025-10-29,CH_01,RT_02,363.96,10.92,353.04,Confirmed
BK_11161,2025-08-18,2025-10-26,2025-10-30,CH_02,RT_01,615.96,110.87,505.09,Confirmed
BK_11162,2025-10-22,2025-10-26,2025-10-29,CH_02,RT_03,242.37,43.63,198.74,Confirmed
BK_11163,2025-09-08,2025-10-26,2025-10-30,CH_01,RT_02,538.36,16.15,522.21,Confirmed
BK_11164,2025-10-04,2025-10-26,2025-10-28,CH_05,RT_01,0.0,0.0,0.0,Cancelled
BK_11165,2025-09-19,2025-10-26,2025-10-29,CH_02,RT_05,478.59,86.15,392.44,Confirmed
BK_11166,2025-10-04,2025-10-26,2025-10-27,CH_03,RT_02,0.0,0.0,0.0,Cancelled
BK_11167,2025-09-08,2025-10-26,2025-10-30,CH_06,RT_04,390.72,0.0,390.72,Confirmed
BK_11168,2025-08-20,2025-10-26,2025-10-27,CH_04,RT_03,83.61,14.21,69.4,Confirmed
BK_11169,2025-08-31,2025-10-26,2025-10-27,CH_02,RT_03,106.75,19.21,87.54,Confirmed
BK_11170,2025-10-10,2025-10-26,2025-10-28,CH_05,RT_01,263.92,0.0,263.92,Confirmed
BK_11171,2025-10-15,2025-10-26,2025-10-28,CH_05,RT_01,205.6,0.0,205.6,Confirmed
BK_11172,2025-10-20,2025-10-26,2025-10-31,CH_02,RT_01,748.3,134.69,613.61,Confirmed
BK_11173,2025-07-30,2025-10-26,2025-10-30,CH_02,RT_01,454.48,81.81,372.67,Confirmed
BK_11174,2025-08-10,2025-10-26,2025-10-29,CH_04,RT_03,375.12,63.77,311.35,Confirmed
BK_11175,2025-08-21,2025-10-26,2025-10-28,CH_02,RT_01,245.06,44.11,200.95,Confirmed
BK_11176,2025-08-06,2025-10-26,2025-10-29,CH_03,RT_02,0.0,0.0,0.0,Cancelled
BK_11177,2025-08-16,2025-10-26,2025-10-27,CH_04,RT_03,105.4,17.92,87.48,Confirmed
BK_11178,2025-08-23,2025-10-26,2025-10-29,CH_02,RT_05,477.06,85.87,391.19,Confirmed
BK_11179,2025-09-08,2025-10-26,2025-10-27,CH_02,RT_03,96.52,17.37,79.15,Confirmed
BK_11180,2025-09-24,2025-10-26,2025-11-01,CH_06,RT_04,659.34,0.0,659.34,Confirmed
BK_11181,2025-10-12,2025-10-26,2025-10-31,CH_05,RT_01,669.25,0.0,669.25,Confirmed
BK_11182,2025-10-17,2025-10-26,2025-10-28,CH_05,RT_01,270.14,0.0,270.14,Confirmed
BK_11183,2025-08-02,2025-10-27,2025-11-03,CH_07,RT_04,698.74,0.0,698.74,Confirmed
BK_11184,2025-08-14,2025-10-27,2025-10-30,CH_01,RT_02,306.75,9.2,297.55,Confirmed
BK_11185,2025-08-22,2025-10-27,2025-10-31,CH_03,RT_01,477.16,95.43,381.73,Confirmed
BK_11186,2025-07-29,2025-10-27,2025-10-28,CH_02,RT_03,0.0,0.0,0.0,Cancelled
BK_11187,2025-08-31,2025-10-27,2025-10-31,CH_03,RT_01,483.68,96.74,386.94,Confirmed
BK_11188,2025-09-19,2025-10-27,2025-10-28,CH_07,RT_04,94.73,0.0,94.73,Confirmed
BK_11189,2025-08-12,2025-10-27,2025-10-29,CH_04,RT_01,201.36,34.23,167.13,Confirmed
BK_11190,2025-08-11,2025-10-27,2025-10-29,CH_01,RT_02,0.0,0.0,0.0,Cancelled
BK_11191,2025-08-07,2025-10-27,2025-10-30,CH_01,RT_02,0.0,0.0,0.0,Cancelled
BK_11192,2025-09-20,2025-10-27,2025-10-28,CH_02,RT_01,131.94,23.75,108.19,Confirmed
BK_11193,2025-09-30,2025-10-27,2025-10-29,CH_02,RT_01,307.48,55.35,252.13,Confirmed
BK_11194,2025-09-30,2025-10-27,2025-10-29,CH_01,RT_02,257.36,7.72,249.64,Confirmed
BK_11195,2025-08-13,2025-10-27,2025-10-30,CH_02,RT_03,0.0,0.0,0.0,Cancelled
BK_11196,2025-09-27,2025-10-27,2025-10-30,CH_07,RT_01,431.13,51.74,379.39,Confirmed
BK_11197,2025-10-13,2025-10-27,2025-10-30,CH_02,RT_03,305.1,54.92,250.18,Confirmed
BK_11198,2025-10-22,2025-10-27,2025-11-02,CH_06,RT_04,571.8,0.0,571.8,Confirmed
BK_11199,2025-07-31,2025-10-27,2025-10-29,CH_06,RT_04,177.34,0.0,177.34,Confirmed
BK_11200,2025-08-21,2025-10-27,2025-10-29,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_11201,2025-08-27,2025-10-27,2025-11-01,CH_03,RT_02,689.7,137.94,551.76,Confirmed
BK_11202,2025-10-09,2025-10-27,2025-10-28,CH_07,RT_01,154.67,18.56,136.11,Confirmed
BK_11203,2025-08-05,2025-10-28,2025-10-31,CH_01,RT_02,451.74,13.55,438.19,Confirmed
BK_11204,2025-09-04,2025-10-28,2025-11-01,CH_02,RT_05,606.4,109.15,497.25,Confirmed
BK_11205,2025-09-02,2025-10-28,2025-11-01,CH_06,RT_04,406.48,0.0,406.48,Confirmed
BK_11206,2025-08-28,2025-10-28,2025-10-29,CH_02,RT_03,120.9,21.76,99.14,Confirmed
BK_11207,2025-09-25,2025-10-28,2025-10-30,CH_03,RT_01,0.0,0.0,0.0,Cancelled
BK_11208,2025-10-08,2025-10-28,2025-10-31,CH_07,RT_01,316.35,37.96,278.39,Confirmed
BK_11209,2025-10-05,2025-10-28,2025-10-31,CH_05,RT_01,463.62,0.0,463.62,Confirmed
BK_11210,2025-08-30,2025-10-28,2025-10-29,CH_07,RT_04,0.0,0.0,0.0,Cancelled
BK_11211,2025-09-03,2025-10-28,2025-11-03,CH_06,RT_04,584.64,0.0,584.64,Confirmed
BK_11212,2025-09-12,2025-10-28,2025-10-30,CH_02,RT_02,240.44,43.28,197.16,Confirmed
BK_11213,2025-09-01,2025-10-28,2025-10-29,CH_04,RT_03,91.98,15.64,76.34,Confirmed
BK_11214,2025-10-27,2025-10-28,2025-10-30,CH_04,RT_01,202.78,34.47,168.31,Confirmed
BK_11215,2025-09-25,2025-10-28,2025-10-29,CH_02,RT_03,117.08,21.07,96.01,Confirmed
BK_11216,2025-08-21,2025-10-28,2025-10-29,CH_06,RT_04,88.34,0.0,88.34,Confirmed
BK_11217,2025-08-11,2025-10-28,2025-10-30,CH_07,RT_01,0.0,0.0,0.0,Cancelled
BK_11218,2025-09-19,2025-10-28,2025-10-31,CH_02,RT_02,440.79,79.34,361.45,Confirmed
BK_11219,2025-10-15,2025-10-28,2025-10-29,CH_07,RT_04,87.41,0.0,87.41,Confirmed
BK_11220,2025-10-12,2025-10-28,2025-11-01,CH_01,RT_06,430.76,0.0,430.76,Confirmed
BK_11221,2025-09-14,2025-10-28,2025-10-30,CH_03,RT_02,213.98,42.8,171.18,Confirmed
BK_11222,2025-10-10,2025-10-28,2025-11-01,CH_02,RT_02,623.56,112.24,511.32,Confirmed
BK_11223,2025-08-21,2025-10-28,2025-11-01,CH_02,RT_03,492.44,88.64,403.8,Confirmed
BK_11224,2025-08-16,2025-10-28,2025-10-30,CH_01,RT_02,285.32,8.56,276.76,Confirmed
BK_11225,2025-09-16,2025-10-28,2025-10-29,CH_01,RT_02,124.72,3.74,120.98,Confirmed
BK_11226,2025-10-03,2025-10-28,2025-10-29,CH_07,RT_04,0.0,0.0,0.0,Cancelled
BK_11227,2025-08-16,2025-10-28,2025-11-01,CH_02,RT_01,461.88,83.14,378.74,Confirmed
BK_11228,2025-08-18,2025-10-28,2025-11-01,CH_05,RT_01,0.0,0.0,0.0,Cancelled
BK_11229,2025-10-01,2025-10-28,2025-11-01,CH_03,RT_01,415.04,83.01,332.03,Confirmed
BK_11230,2025-08-14,2025-10-28,2025-10-31,CH_02,RT_03,218.88,39.4,179.48,Confirmed
BK_11231,2025-08-20,2025-10-28,2025-11-03,CH_04,RT_01,0.0,0.0,0.0,Cancelled
BK_11232,2025-09-06,2025-10-28,2025-10-29,CH_07,RT_01,94.68,11.36,83.32,Confirmed
BK_11233,2025-09-04,2025-10-28,2025-10-30,CH_06,RT_04,212.72,0.0,212.72,Confirmed
BK_11234,2025-10-10,2025-10-28,2025-10-29,CH_02,RT_01,146.33,26.34,119.99,Confirmed
BK_11235,2025-10-14,2025-10-28,2025-10-30,CH_04,RT_05,0.0,0.0,0.0,Cancelled
BK_11236,2025-08-04,2025-10-28,2025-10-31,CH_04,RT_05,326.73,55.54,271.19,Confirmed
BK_11237,2025-09-25,2025-10-28,2025-10-30,CH_06,RT_04,194.34,0.0,194.34,Confirmed
BK_11238,2025-10-02,2025-10-28,2025-11-01,CH_06,RT_04,333.6,0.0,333.6,Confirmed
BK_11239,2025-08-25,2025-10-28,2025-11-04,CH_03,RT_01,0.0,0.0,0.0,Cancelled
BK_11240,2025-10-25,2025-10-28,2025-10-31,CH_03,RT_03,279.96,55.99,223.97,Confirmed
BK_11241,2025-09-03,2025-10-28,2025-10-30,CH_05,RT_01,265.34,0.0,265.34,Confirmed
BK_11242,2025-10-18,2025-10-28,2025-10-29,CH_06,RT_04,107.2,0.0,107.2,Confirmed
BK_11243,2025-07-30,2025-10-28,2025-11-04,CH_01,RT_01,720.37,21.61,698.76,Confirmed
BK_11244,2025-10-24,2025-10-28,2025-10-30,CH_03,RT_02,284.42,56.88,227.54,Confirmed
BK_11245,2025-09-16,2025-10-28,2025-11-02,CH_01,RT_06,498.65,0.0,498.65,Confirmed
BK_11246,2025-08-04,2025-10-28,2025-11-04,CH_03,RT_03,564.62,112.92,451.7,Confirmed
BK_11247,2025-08-08,2025-10-28,2025-10-31,CH_02,RT_03,344.31,61.98,282.33,Confirmed
BK_11248,2025-09-22,2025-10-29,2025-11-04,CH_02,RT_05,543.9,97.9,446.0,Confirmed
BK_11249,2025-08-29,2025-10-29,2025-11-01,CH_07,RT_04,243.75,0.0,243.75,Confirmed
BK_11250,2025-08-14,2025-10-29,2025-11-01,CH_04,RT_03,269.97,45.89,224.08,Confirmed
BK_11251,2025-09-20,2025-10-29,2025-11-01,CH_06,RT_04,326.79,0.0,326.79,Confirmed
BK_11252,2025-10-12,2025-10-29,2025-11-03,CH_06,RT_04,526.85,0.0,526.85,Confirmed
BK_11253,2025-10-05,2025-10-29,2025-10-31,CH_04,RT_02,241.7,41.09,200.61,Confirmed
BK_11254,2025-10-08,2025-10-29,2025-10-31,CH_02,RT_05,243.36,43.8,199.56,Confirmed
BK_11255,2025-09-04,2025-10-29,2025-11-02,CH_07,RT_04,0.0,0.0,0.0,Cancelled
BK_11256,2025-08-19,2025-10-29,2025-10-30,CH_07,RT_04,91.41,0.0,91.41,Confirmed
BK_11257,2025-10-09,2025-10-29,2025-11-02,CH_02,RT_01,497.8,89.6,408.2,Confirmed
BK_11258,2025-10-01,2025-10-29,2025-10-30,CH_07,RT_04,85.64,0.0,85.64,Confirmed
BK_11259,2025-08-06,2025-10-29,2025-10-31,CH_02,RT_03,239.02,43.02,196.0,Confirmed
BK_11260,2025-10-26,2025-10-29,2025-11-02,CH_02,RT_02,470.6,84.71,385.89,Confirmed
BK_11261,2025-09-15,2025-10-29,2025-10-30,CH_03,RT_02,132.32,26.46,105.86,Confirmed
BK_11262,2025-09-03,2025-10-29,2025-10-30,CH_03,RT_05,95.9,19.18,76.72,Confirmed
BK_11263,2025-10-27,2025-10-29,2025-10-31,CH_07,RT_01,231.72,27.81,203.91,Confirmed
BK_11264,2025-09-14,2025-10-29,2025-10-30,CH_07,RT_04,80.77,0.0,80.77,Confirmed
BK_11265,2025-10-10,2025-10-29,2025-11-01,CH_02,RT_01,298.56,53.74,244.82,Confirmed
BK_11266,2025-09-21,2025-10-29,2025-11-03,CH_03,RT_03,0.0,0.0,0.0,Cancelled
BK_11267,2025-10-26,2025-10-29,2025-10-31,CH_02,RT_05,208.16,37.47,170.69,Confirmed
BK_11268,2025-08-01,2025-10-29,2025-11-01,CH_02,RT_03,367.44,66.14,301.3,Confirmed
BK_11269,2025-09-30,2025-10-29,2025-11-01,CH_06,RT_04,0.0,0.0,0.0,Cancelled
BK_11270,2025-08-14,2025-10-29,2025-10-30,CH_04,RT_01,116.25,19.76,96.49,Confirmed
BK_11271,2025-08-23,2025-10-29,2025-10-30,CH_07,RT_04,80.81,0.0,80.81,Confirmed
BK_11272,2025-08-24,2025-10-30,2025-11-01,CH_01,RT_02,309.02,9.27,299.75,Confirmed
BK_11273,2025-08-12,2025-10-30,2025-11-03,CH_02,RT_02,526.52,94.77,431.75,Confirmed
BK_11274,2025-09-08,2025-10-30,2025-10-31,CH_03,RT_01,107.66,21.53,86.13,Confirmed
BK_11275,2025-09-24,2025-10-30,2025-11-01,CH_01,RT_06,235.14,0.0,235.14,Confirmed
BK_11276,2025-08-02,2025-10-30,2025-11-01,CH_02,RT_01,190.66,34.32,156.34,Confirmed
BK_11277,2025-08-05,2025-10-30,2025-11-03,CH_03,RT_01,413.56,82.71,330.85,Confirmed
BK_11278,2025-10-03,2025-10-30,2025-11-06,CH_05,RT_01,963.55,0.0,963.55,Confirmed
BK_11279,2025-09-20,2025-10-30,2025-11-02,CH_07,RT_04,303.18,0.0,303.18,Confirmed
BK_11280,2025-10-25,2025-10-30,2025-11-01,CH_02,RT_02,0.0,0.0,0.0,Cancelled
BK_11281,2025-10-09,2025-10-30,2025-11-02,CH_03,RT_01,272.25,54.45,217.8,Confirmed
BK_11282,2025-10-27,2025-10-30,2025-10-31,CH_06,RT_04,86.15,0.0,86.15,Confirmed
BK_11283,2025-09-06,2025-10-30,2025-11-01,CH_02,RT_01,287.82,51.81,236.01,Confirmed
BK_11284,2025-10-01,2025-10-30,2025-10-31,CH_06,RT_04,96.51,0.0,96.51,Confirmed
BK_11285,2025-10-04,2025-10-30,2025-10-31,CH_01,RT_06,0.0,0.0,0.0,Cancelled
BK_11286,2025-10-13,2025-10-30,2025-11-06,CH_07,RT_01,836.15,100.34,735.81,Confirmed
BK_11287,2025-10-08,2025-10-30,2025-11-03,CH_03,RT_01,438.88,87.78,351.1,Confirmed
BK_11288,2025-08-23,2025-10-30,2025-11-03,CH_04,RT_01,451.12,76.69,374.43,Confirmed
BK_11289,2025-08-17,2025-10-30,2025-10-31,CH_01,RT_06,140.0,0.0,140.0,Confirmed
BK_11290,2025-10-13,2025-10-30,2025-11-03,CH_07,RT_01,539.2,64.7,474.5,Confirmed
BK_11291,2025-10-06,2025-10-30,2025-11-02,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_11292,2025-08-07,2025-10-30,2025-10-31,CH_02,RT_03,97.54,17.56,79.98,Confirmed
BK_11293,2025-10-06,2025-10-30,2025-11-02,CH_03,RT_05,397.62,79.52,318.1,Confirmed
BK_11294,2025-09-05,2025-10-30,2025-11-06,CH_05,RT_01,707.63,0.0,707.63,Confirmed
BK_11295,2025-09-10,2025-10-30,2025-11-03,CH_01,RT_02,453.24,13.6,439.64,Confirmed
BK_11296,2025-10-12,2025-10-30,2025-11-03,CH_07,RT_01,492.72,59.13,433.59,Confirmed
BK_11297,2025-10-15,2025-10-30,2025-10-31,CH_03,RT_03,107.69,21.54,86.15,Confirmed
BK_11298,2025-08-25,2025-10-30,2025-11-01,CH_02,RT_05,299.64,53.94,245.7,Confirmed
BK_11299,2025-09-03,2025-10-30,2025-11-02,CH_07,RT_01,417.87,50.14,367.73,Confirmed
BK_11300,2025-08-22,2025-10-30,2025-11-05,CH_02,RT_03,0.0,0.0,0.0,Cancelled
BK_11301,2025-08-30,2025-10-30,2025-11-01,CH_07,RT_04,191.36,0.0,191.36,Confirmed
BK_11302,2025-10-28,2025-10-30,2025-10-31,CH_02,RT_01,121.46,21.86,99.6,Confirmed
BK_11303,2025-09-10,2025-10-30,2025-11-04,CH_02,RT_01,461.85,83.13,378.72,Confirmed
BK_11304,2025-08-28,2025-10-30,2025-11-03,CH_04,RT_01,382.04,64.95,317.09,Confirmed
BK_11305,2025-08-02,2025-10-31,2025-11-01,CH_07,RT_04,100.33,0.0,100.33,Confirmed
BK_11306,2025-09-05,2025-10-31,2025-11-03,CH_07,RT_01,392.19,47.06,345.13,Confirmed
BK_11307,2025-10-02,2025-10-31,2025-11-03,CH_03,RT_02,379.08,75.82,303.26,Confirmed
BK_11308,2025-09-26,2025-10-31,2025-11-01,CH_01,RT_01,0.0,0.0,0.0,Cancelled
BK_11309,2025-10-28,2025-10-31,2025-11-01,CH_05,RT_01,151.0,0.0,151.0,Confirmed
BK_11310,2025-09-26,2025-10-31,2025-11-05,CH_07,RT_04,504.3,0.0,504.3,Confirmed
BK_11311,2025-08-13,2025-10-31,2025-11-02,CH_04,RT_05,291.46,49.55,241.91,Confirmed
BK_11312,2025-10-05,2025-10-31,2025-11-01,CH_02,RT_01,106.43,19.16,87.27,Confirmed
BK_11313,2025-08-03,2025-10-31,2025-11-01,CH_02,RT_02,100.57,18.1,82.47,Confirmed
BK_11314,2025-08-14,2025-10-31,2025-11-01,CH_06,RT_04,85.0,0.0,85.0,Confirmed
BK_11315,2025-10-08,2025-10-31,2025-11-01,CH_07,RT_01,145.97,17.52,128.45,Confirmed
BK_11316,2025-09-11,2025-10-31,2025-11-06,CH_04,RT_05,722.88,122.89,599.99,Confirmed
BK_11317,2025-08-17,2025-10-31,2025-11-01,CH_02,RT_03,108.53,19.54,88.99,Confirmed
BK_11318,2025-10-12,2025-10-31,2025-11-01,CH_06,RT_04,105.87,0.0,105.87,Confirmed
BK_11319,2025-09-21,2025-10-31,2025-11-02,CH_06,RT_04,206.5,0.0,206.5,Confirmed
BK_11320,2025-09-21,2025-10-31,2025-11-01,CH_04,RT_01,97.81,16.63,81.18,Confirmed
BK_11321,2025-08-15,2025-10-31,2025-11-02,CH_06,RT_04,214.62,0.0,214.62,Confirmed
BK_11322,2025-09-05,2025-10-31,2025-11-01,CH_03,RT_03,85.7,17.14,68.56,Confirmed
BK_11323,2025-09-02,2025-10-31,2025-11-02,CH_03,RT_01,248.8,49.76,199.04,Confirmed
BK_11324,2025-09-19,2025-10-31,2025-11-04,CH_01,RT_01,0.0,0.0,0.0,Cancelled
BK_11325,2025-09-08,2025-10-31,2025-11-04,CH_02,RT_01,397.56,71.56,326.0,Confirmed
BK_11326,2025-09-15,2025-10-31,2025-11-03,CH_06,RT_04,244.14,0.0,244.14,Confirmed
BK_11327,2025-10-04,2025-10-31,2025-11-07,CH_04,RT_05,1000.37,170.06,830.31,Confirmed
BK_11328,2025-09-12,2025-10-31,2025-11-01,CH_06,RT_04,100.79,0.0,100.79,Confirmed
BK_11329,2025-09-06,2025-10-31,2025-11-04,CH_02,RT_03,435.6,78.41,357.19,Confirmed
BK_11330,2025-08-12,2025-10-31,2025-11-01,CH_07,RT_04,0.0,0.0,0.0,Cancelled
BK_11331,2025-09-28,2025-10-31,2025-11-02,CH_06,RT_04,0.0,0.0,0.0,Cancelled
BK_11332,2025-08-09,2025-10-31,2025-11-01,CH_04,RT_05,92.13,15.66,76.47,Confirmed
BK_11333,2025-10-15,2025-10-31,2025-11-03,CH_02,RT_01,0.0,0.0,0.0,Cancelled
BK_11334,2025-10-08,2025-10-31,2025-11-01,CH_04,RT_02,157.94,26.85,131.09,Confirmed
BK_11335,2025-10-29,2025-10-31,2025-11-03,CH_02,RT_03,258.09,46.46,211.63,Confirmed
BK_11336,2025-09-30,2025-10-31,2025-11-04,CH_02,RT_02,617.4,111.13,506.27,Confirmed
BK_11337,2025-09-11,2025-10-31,2025-11-03,CH_06,RT_04,244.83,0.0,244.83,Confirmed
BK_11338,2025-10-19,2025-10-31,2025-11-06,CH_07,RT_01,624.72,74.97,549.75,Confirmed
BK_11339,2025-08-24,2025-10-31,2025-11-01,CH_05,RT_01,101.35,0.0,101.35,Confirmed
BK_11340,2025-10-21,2025-10-31,2025-11-07,CH_02,RT_01,0.0,0.0,0.0,Cancelled
BK_11341,2025-09-20,2025-10-31,2025-11-04,CH_01,RT_06,626.68,0.0,626.68,Confirmed
BK_11342,2025-09-07,2025-10-31,2025-11-01,CH_02,RT_05,0.0,0.0,0.0,Cancelled
BK_11343,2025-08-30,2025-10-31,2025-11-01,CH_02,RT_02,0.0,0.0,0.0,Cancelled
BK_11344,2025-09-15,2025-10-31,2025-11-04,CH_03,RT_01,360.88,72.18,288.7,Confirmed
BK_11345,2025-09-06,2025-10-31,2025-11-04,CH_01,RT_06,383.48,0.0,383.48,Confirmed
BK_11346,2025-09-12,2025-10-31,2025-11-03,CH_03,RT_01,435.45,87.09,348.36,Confirmed
BK_11347,2025-09-23,2025-11-01,2025-11-03,CH_03,RT_01,249.14,49.83,199.31,Confirmed
BK_11348,2025-08-10,2025-11-01,2025-11-03,CH_01,RT_01,268.22,8.05,260.17,Confirmed
BK_11349,2025-10-20,2025-11-01,2025-11-03,CH_02,RT_02,255.84,46.05,209.79,Confirmed
BK_11350,2025-10-09,2025-11-01,2025-11-02,CH_04,RT_01,201.63,34.28,167.35,Confirmed
BK_11351,2025-09-15,2025-11-01,2025-11-03,CH_02,RT_02,409.34,73.68,335.66,Confirmed
BK_11352,2025-09-16,2025-11-01,2025-11-02,CH_01,RT_02,0.0,0.0,0.0,Cancelled
BK_11353,2025-10-24,2025-11-01,2025-11-03,CH_06,RT_04,184.02,0.0,184.02,Confirmed
BK_11354,2025-08-26,2025-11-01,2025-11-02,CH_03,RT_03,128.95,25.79,103.16,Confirmed
BK_11355,2025-10-16,2025-11-01,2025-11-02,CH_03,RT_01,147.43,29.49,117.94,Confirmed
BK_11356,2025-09-14,2025-11-01,2025-11-03,CH_03,RT_01,258.22,51.64,206.58,Confirmed
BK_11357,2025-10-29,2025-11-01,2025-11-02,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_11358,2025-08-21,2025-11-01,2025-11-02,CH_04,RT_02,123.74,21.04,102.7,Confirmed
BK_11359,2025-10-18,2025-11-01,2025-11-07,CH_04,RT_01,1295.4,220.22,1075.18,Confirmed
BK_11360,2025-08-18,2025-11-01,2025-11-05,CH_02,RT_02,635.64,114.42,521.22,Confirmed
BK_11361,2025-08-23,2025-11-01,2025-11-02,CH_02,RT_03,171.52,30.87,140.65,Confirmed
BK_11362,2025-09-27,2025-11-01,2025-11-06,CH_02,RT_02,716.0,128.88,587.12,Confirmed
BK_11363,2025-08-09,2025-11-01,2025-11-02,CH_02,RT_02,196.48,35.37,161.11,Confirmed
BK_11364,2025-08-27,2025-11-01,2025-11-04,CH_02,RT_02,545.61,98.21,447.4,Confirmed
BK_11365,2025-09-02,2025-11-01,2025-11-03,CH_05,RT_01,340.1,0.0,340.1,Confirmed
BK_11366,2025-08-26,2025-11-01,2025-11-04,CH_04,RT_02,474.9,80.73,394.17,Confirmed
BK_11367,2025-10-04,2025-11-01,2025-11-03,CH_04,RT_03,272.62,46.35,226.27,Confirmed
BK_11368,2025-09-13,2025-11-01,2025-11-08,CH_03,RT_01,0.0,0.0,0.0,Cancelled
BK_11369,2025-10-20,2025-11-01,2025-11-05,CH_07,RT_04,335.0,0.0,335.0,Confirmed
BK_11370,2025-10-31,2025-11-01,2025-11-03,CH_04,RT_01,388.98,66.13,322.85,Confirmed
BK_11371,2025-09-20,2025-11-01,2025-11-02,CH_04,RT_01,173.45,29.49,143.96,Confirmed
BK_11372,2025-10-09,2025-11-01,2025-11-04,CH_04,RT_02,568.71,96.68,472.03,Confirmed
BK_11373,2025-10-29,2025-11-01,2025-11-04,CH_03,RT_05,559.29,111.86,447.43,Confirmed
BK_11374,2025-08-13,2025-11-01,2025-11-03,CH_04,RT_01,0.0,0.0,0.0,Cancelled
BK_11375,2025-10-19,2025-11-01,2025-11-02,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_11376,2025-08-03,2025-11-01,2025-11-04,CH_04,RT_03,295.32,50.2,245.12,Confirmed
BK_11377,2025-10-07,2025-11-01,2025-11-02,CH_02,RT_02,143.75,25.88,117.87,Confirmed
BK_11378,2025-10-25,2025-11-01,2025-11-03,CH_04,RT_01,379.2,64.46,314.74,Confirmed
BK_11379,2025-10-29,2025-11-01,2025-11-02,CH_03,RT_03,125.78,25.16,100.62,Confirmed
BK_11380,2025-08-30,2025-11-01,2025-11-05,CH_02,RT_02,0.0,0.0,0.0,Cancelled
BK_11381,2025-10-15,2025-11-01,2025-11-02,CH_04,RT_01,179.41,30.5,148.91,Confirmed
BK_11382,2025-08-24,2025-11-01,2025-11-04,CH_02,RT_05,632.16,113.79,518.37,Confirmed
BK_11383,2025-09-12,2025-11-01,2025-11-03,CH_02,RT_02,277.04,49.87,227.17,Confirmed
BK_11384,2025-09-07,2025-11-01,2025-11-05,CH_05,RT_01,583.08,0.0,583.08,Confirmed
BK_11385,2025-09-04,2025-11-01,2025-11-08,CH_07,RT_04,684.11,0.0,684.11,Confirmed
BK_11386,2025-08-13,2025-11-01,2025-11-02,CH_04,RT_02,141.09,23.99,117.1,Confirmed
BK_11387,2025-09-01,2025-11-01,2025-11-02,CH_02,RT_05,122.7,22.09,100.61,Confirmed
BK_11388,2025-08-05,2025-11-01,2025-11-02,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_11389,2025-09-12,2025-11-01,2025-11-02,CH_02,RT_02,144.53,26.02,118.51,Confirmed
BK_11390,2025-08-12,2025-11-01,2025-11-02,CH_02,RT_01,174.74,31.45,143.29,Confirmed
